PRODUCT_ID;REAL_LINES;VOLUME;FREQUENCY
411207;10;6781250;0.965384615
411214;352;323575;22.23076923
411215;18;906500;1.557692308
411216;45;906500;2.85
411279;7;6781250;0.576923077
411287;111;8352000;26.41153846
411288;6;2068000;0.6
412689;5;4260750;0.576923077
412690;9;4260750;0.680769231
413425;6;2645156;0.330769231
413430;51;2099500;2.296153846
414472;6;512500;0.803846154
414475;30;439470;2.196153846
414480;8;296000;0.546153846
416472;74;4260750;4.607692308
416473;169;4260750;13.35769231
416474;85;4260750;6.569230769
416475;6;4260750;0.584615385
416476;49;4159100;3.734615385
416477;119;4600000;11.63461538
416484;19;4260750;1.326923077
416485;18;4260750;1.034615385
416486;7;4260750;0.511538462
416489;48;4800000;5.5
416490;159;4680000;9.576923077
416735;34;861075;2.430769231
416736;56;1305000;6.723076923
416737;11;1618344;0.884615385
416738;7;1618344;0.373076923
416740;34;2128000;2.8
416741;8;2565000;0.657692308
416745;15;1064000;1.107692308
416746;16;1771000;1.103846154
416747;6;1618344;0.634615385
418752;3;7438500;0.373076923
418753;9;9828000;0.492307692
418754;3;9828000;0.403846154
418757;5;2688000;0.419230769
418760;4;504000;0.388461538
418762;11;8624000;0.707692308
418773;2;765000;0.303846154
418774;7;1428000;0.403846154
418775;6;1402500;0.365384615
418777;15;2800000;1.242307692
418778;5;2520000;0.380769231
421907;9;535500;0.796153846
423180;18;2068416;0.95
423859;10;1836000;0.469230769
423860;5;1859375;0.692307692
423861;9;2352240;0.769230769
423862;7;2337500;0.565384615
423863;7;4758750;0.534615385
423865;3;4712500;0.384615385
423870;20;2886000;1.403846154
423871;24;2964000;1.957692308
423872;15;4659200;1.080769231
423873;8;4550000;0.692307692
423874;12;4631250;0.638461538
428632;19;23166000;1.561538462
429802;76;936000;6.292307692
431629;7;5355000;0.484615385
432947;27;4335000;1.211538462
433782;10;80000;1.3
433786;11;98000;0.565384615
433788;18;200000;1.369230769
433789;48;250000;2.823076923
433790;25;290000;1.461538462
433791;16;340000;1.138461538
434724;188;55125000;10.12692308
435410;14;1201250;0.673076923
435411;9;1378125;0.357692308
435412;11;3042000;0.565384615
435414;6;15810280;0.453846154
435770;10;10125;1.042307692
435859;19;519115;2.080769231
435862;17;529920;1.319230769
435992;9;1287000;0.696153846
435993;51;1900000;4.723076923
436058;22;2681250;3.853846154
437866;3;7367250;0.357692308
437867;22;24060960;0.926923077
2004119;4;2494648;0.434615385
2004122;23;2039310;1.930769231
2004123;74;2590000;4.619230769
2004124;53;2435400;3.569230769
2004125;43;2460500;2.523076923
2004126;19;2435400;1.815384615
2004127;14;2755000;1.538461538
2004128;59;3290000;4.169230769
2004129;65;2494800;3.946153846
2004150;29;2524500;2.311538462
2004151;18;2524500;1.238461538
2004152;7;2618000;0.638461538
2004153;12;2524500;0.546153846
2004154;30;1992600;1.938461538
2004155;68;1992600;4.853846154
2004156;59;2524704;4.930769231
2004157;47;2435400;3.553846154
2004158;31;2524500;1.957692308
2004159;6;4357500;0.573076923
2004160;16;4200000;1.057692308
2004161;11;3077325;0.857692308
2004162;19;2613600;1.453846154
2004163;47;2524500;2.903846154
2004164;25;2494648;1.730769231
2004165;9;4357500;0.707692308
2004170;11;2494648;0.503846154
2004172;4;2039310;0.446153846
2004173;18;2594400;0.969230769
2004174;10;2524704;1.026923077
2004175;6;2524704;0.492307692
2004178;11;2524704;0.873076923
2004197;10;2039310;0.434615385
2004198;17;2039310;0.969230769
2004199;18;2494648;1.126923077
2004200;19;2039310;1.065384615
2004201;6;2039310;0.557692308
2004202;26;2524704;1.661538462
2004203;29;2494648;2.265384615
2004204;9;2494648;0.988461538
2004205;9;2494648;0.634615385
2004206;10;2494648;0.476923077
2004207;6;2039310;0.530769231
2004208;19;2039310;1.580769231
2004209;24;2494648;1.311538462
2004210;8;2494648;0.630769231
2004216;8;2524500;0.380769231
2004218;10;2142000;0.484615385
2004219;13;2618000;0.811538462
2004220;7;2142000;0.434615385
2004221;8;2464000;0.396153846
2004306;10;534528;1.003846154
2004309;5;529920;0.665384615
2004358;10;575000;1.223076923
2004648;7;1980000;0.561538462
2004649;9;2887500;0.561538462
2005000;6;780000;0.488461538
2005640;48;9642750;2.5
2005641;386;12936000;23.65769231
2005843;56;4725000;4.096153846
2006089;12;3168000;2.384615385
2006300;3;103400;0.580769231
2006307;38;2275875;3.692307692
2006308;11;3680000;1.619230769
2006313;9;7670500;1.157692308
2006314;6;11368000;1.1
2006480;7;17301000;0.3
2006655;10;1309000;0.461538462
2006657;9;1289750;0.703846154
2007056;61;2425500;2.957692308
2007057;511;2679600;31.06923077
2007058;21;1430000;1.526923077
2007059;499;1563912;26.56538462
2007249;19;1539000;1.903846154
2007710;27;1474875;1.723076923
2007712;16;1539000;0.8
2007737;12;1539000;0.930769231
2007752;3;965004;0.365384615
2007753;3;1497420;0.619230769
2012703;18;45000;1.553846154
2014797;16;344400;1.638461538
2015761;371;3565800;22.36923077
2017052;11;45891250;0.869230769
2018131;24;2072000;1.6
2018416;8;1361360;0.388461538
2018896;13;2200000;1.25
2018940;7;3591000;0.538461538
2018942;4;1950000;0.423076923
2021420;58;31200000;3.284615385
2021422;44;12600000;2.35
2021990;25;260268;1.8
2021991;9;309825;0.419230769
2021992;26;252000;1.242307692
2021993;4;291720;0.35
2021997;49;175000;3.365384615
2021998;149;245000;8.380769231
2021999;35;301000;2.892307692
2022000;34;440000;1.738461538
2022001;10;288000;0.365384615
2022002;37;225000;2.326923077
2022003;170;112000;10.25384615
2022004;90;308000;6.803846154
2022005;75;495000;4.530769231
2022008;111;350000;6.988461538
2022009;124;440000;8.153846154
2022010;93;556875;5.992307692
2022012;53;315000;3.423076923
2022013;99;396000;5.130769231
2022014;79;550000;5.396153846
2022016;40;525000;4.584615385
2022017;101;660000;6.434615385
2022018;70;756250;5.953846154
2022019;13;525000;0.8
2022020;32;660000;1.973076923
2022021;37;825000;2.446153846
2022041;30;936000;1.680769231
2022042;10;1080000;0.5
2022044;41;936000;2.323076923
2022045;47;1260000;2.5
2022046;16;1584000;1.05
2022048;13;1004275;1.042307692
2022049;59;1260000;2.988461538
2022050;27;1584000;1.730769231
2022051;23;2058768;1.353846154
2022052;37;1260000;2.115384615
2022053;23;1584000;1.838461538
2022054;14;1980000;1.011538462
2022055;12;1260000;0.692307692
2022056;20;1742400;1.442307692
2022696;101;1458000;8.4
2022697;356;1458000;24.71923077
2023994;12;554400;1.561538462
2025573;3;84600;0.303846154
2025582;40;505250;2.173076923
2028875;2207;5227200;147.8307692
2032179;7;4048920;0.434615385
2036084;7;2065500;0.688461538
2036085;12;2524500;1.003846154
2036086;8;2016000;0.5
2036088;5;2464000;0.392307692
2036089;16;2618000;0.984615385
2037124;28;199680;1.403846154
2037453;18;1302840;1.192307692
2037950;8;392700;0.588461538
2037951;34;569750;3.069230769
2037959;77;456000;8.207692308
2037960;28;729600;2.080769231
2037961;27;1428375;2.115384615
2038758;27;135000;1.65
2038759;12;135000;0.630769231
2038979;11;63000;0.638461538
2039035;3;85750;0.503846154
2039057;8;77280;0.526923077
2039059;8;63000;0.492307692
2039062;8;81000;0.453846154
2039130;3;63000;0.361538462
2039131;6;63000;0.303846154
2039132;8;63000;0.530769231
2039151;19;134400;1.184615385
2039152;11;108000;0.915384615
2039178;22;292500;1.073076923
2039183;9;292500;0.346153846
2039186;226;292500;14.13846154
2039190;12;292500;0.973076923
2039195;30;1046500;2.826923077
2039199;53;1812600;4.415384615
2039207;9;4723875;0.615384615
2039209;27;2077000;2.703846154
2039216;3;135000;0.45
2039217;9;135000;0.757692308
2039226;30;135000;1.426923077
2039227;16;135000;1.119230769
2039228;8;477000;0.434615385
2039229;15;180000;0.807692308
2039240;15;225000;1.126923077
2039244;19;208000;0.873076923
2039245;13;180000;0.538461538
2039251;6;225000;0.5
2039265;17;1271400;1.265384615
2039290;15;108000;0.919230769
2039291;6;108000;0.484615385
2039312;5;467500;0.265384615
2039315;5;690000;0.303846154
2041604;17;2548287;0.865384615
2041605;9;2590000;0.569230769
2041607;10;2669600;0.519230769
2042043;20;4356000;1.2
2042317;7;5439000;0.476923077
2042329;20;375000;1.496153846
2044213;89;17064000;7.334615385
2045971;21;3402000;1.823076923
2047044;19;4158000;1.330769231
2047290;14;43666560;1.388461538
2047741;32;528000;2.1
2048120;6;27641250;0.426923077
2048123;5;33852000;0.373076923
2048125;9;17400000;0.469230769
2048192;8;980000;0.334615385
2049925;7;24131250;0.453846154
2051443;33;220000;2.326923077
2051838;10;378000;0.95
2051839;9;288000;1.369230769
2052753;38;928125;4.215384615
2053601;48;929500;2.692307692
2053602;19;1155375;1.253846154
2054136;6;731500;0.373076923
2054139;15;1330080;0.703846154
2054488;12;1856250;0.65
2055718;27;34078625;1.873076923
2057803;90;44800;5.565384615
2060429;11;27992250;0.588461538
2060870;126;27992250;7.284615385
2061196;8;198000;0.515384615
2061197;4;420000;0.392307692
2061198;8;781375;0.419230769
2061199;11;651000;0.584615385
2061240;10;1368000;0.711538462
2061243;8;2700000;0.415384615
2061244;16;3075000;0.730769231
2061285;66;37128000;3.9
2061288;22;6670000;1.892307692
2061409;48;3168000;6.115384615
2062052;11;432000;0.776923077
2068485;10;2098800;0.8
2069955;44;34680000;3.753846154
2070234;16;2058000;0.984615385
2070367;7;171500;0.446153846
2070369;11;105000;0.711538462
2070370;2;171500;0.338461538
2070371;56;87500;3.330769231
2070372;49;105000;3.465384615
2070373;5;105000;0.480769231
2070374;7;105000;1.023076923
2070375;3;171500;0.473076923
2070376;17;105000;1.161538462
2070377;43;105000;3.265384615
2070378;4;105000;0.607692308
2070379;21;90000;1.430769231
2070380;3;128625;0.25
2070381;9;171500;0.45
2070385;12;147000;0.576923077
2070387;23;141750;1.165384615
2070388;8;122500;0.446153846
2070389;53;96250;3.361538462
2070390;50;141750;2.888461538
2070391;11;147000;0.653846154
2070392;32;147000;1.938461538
2070393;12;147000;0.776923077
2070394;44;147000;2.365384615
2070395;61;147000;3.6
2070396;19;147000;1.123076923
2070397;36;171500;2.226923077
2070398;6;196000;0.603846154
2070399;18;224000;0.796153846
2070402;7;140000;0.380769231
2070413;6;181500;0.488461538
2071084;43;1200000;9.138461538
2071117;11;22500;0.561538462
2071120;24;2098800;2.184615385
2071132;11;103500;0.438461538
2071134;26;90000;0.961538462
2071136;8;103500;0.480769231
2071138;9;103500;0.415384615
2071142;32;108000;1.403846154
2071148;7;123300;0.330769231
2071154;24;108000;1.384615385
2071155;8;126000;0.315384615
2071160;9;124200;0.538461538
2071162;22;348300;1.365384615
2071164;9;313875;0.346153846
2071167;23;303408;1.138461538
2071170;3;275200;0.273076923
2071172;19;329120;0.696153846
2071174;12;199500;0.519230769
2071175;6;137500;0.338461538
2071177;4;140625;0.334615385
2071179;4;137500;0.384615385
2072848;22;782000;2.115384615
2072849;48;1265000;2.626923077
2074630;3;580000;0.419230769
2075120;9;5049000;1.084615385
2075559;8;15859250;0.8
2076826;12;105000;0.673076923
2076828;7;161875;0.365384615
2076993;726;1897500;42.56153846
2077005;10;1305600;0.873076923
2077170;21;100625;1.223076923
2077172;18;147000;0.957692308
2077174;9;13500;1.019230769
2077176;6;120832;0.361538462
2077976;755;385875;45.41538462
2079794;47;1426920;3.326923077
2079795;55;1336500;3.776923077
2079796;54;2122875;3.526923077
2079797;25;2065500;2.653846154
2079798;39;2581875;2.253846154
2079799;18;2524500;1.080769231
2079910;10;2430000;0.561538462
2079911;29;1944000;2.157692308
2079912;55;2065500;3.526923077
2079913;47;2065500;3.723076923
2079914;49;2465100;3.226923077
2079915;89;2524500;5.957692308
2079916;41;3489750;2.188461538
2079917;48;3454500;2.911538462
2079918;36;6204000;2.557692308
2079921;70;1944000;4.646153846
2079922;112;2065500;8.242307692
2079923;105;2088000;7.596153846
2079924;80;2376000;6.207692308
2079926;4;2065500;0.457692308
2079930;6;2065500;0.376923077
2079933;8;1944000;0.573076923
2079934;4;2065500;0.446153846
2079935;4;2430000;0.603846154
2079936;10;2065500;0.673076923
2082251;5;4630500;0.592307692
2083658;5;8512000;0.296153846
2083750;6;8512000;0.388461538
2083755;19;8512000;1.173076923
2083757;55;8512000;3.069230769
2083763;8;8512000;0.461538462
2083774;5;13983000;0.326923077
2084260;7;15138375;0.426923077
2088509;10;18480000;0.65
2090365;23;1160000;2.369230769
2090366;118;1764000;9.646153846
2092828;33;1060000;2.753846154
2092829;67;1147500;4.534615385
2093109;36;20358000;2.7
2094451;11;31250;0.611538462
2094452;21;121500;1.373076923
2094675;6;81000;0.526923077
2097583;25;40950000;2.061538462
2098208;49;1402500;3.665384615
2098235;24;17064000;1.488461538
2098238;7;12235125;0.807692308
2098470;460;1895250;38.50384615
2098474;173;22218750;9.884615385
2098480;169;14891500;9.392307692
2098484;10;14723625;0.546153846
2098487;9;12027750;0.496153846
2098502;11;20046250;0.873076923
2098521;29;4158000;2.569230769
2099395;14;49200;0.573076923
2099397;20;67200;1.123076923
2100878;16;43529000;1.196153846
2100955;89;3360000;5.1
2100956;27;3117500;1.453846154
2100957;9;3737000;0.469230769
2100958;33;4256000;2.257692308
2101046;25;3013500;1.242307692
2101047;8;3013500;0.519230769
2101175;20;44089500;1.969230769
2101547;40;3028200;2.396153846
2101917;43;1170000;3.473076923
2101918;205;1192500;15.1
2102013;6;2580200;0.25
2104282;7;950000;0.480769231
2105712;43;2524500;3.053846154
2105713;20;2524500;1.442307692
2105714;17;2524500;1.357692308
2105715;17;2524500;1.253846154
2105716;11;2524500;0.473076923
2105718;45;2677500;3.303846154
2105719;108;2524500;7.076923077
2105850;20;2524500;1.230769231
2105851;38;1944000;2.092307692
2105852;3;2524500;0.642307692
2105853;11;2524500;0.826923077
2105854;8;4200000;0.457692308
2105858;44;2524500;3.157692308
2105859;54;2524500;3.576923077
2105860;16;2524500;1.45
2105861;7;2856000;0.707692308
2105864;18;2524500;1.338461538
2105865;12;2524500;0.880769231
2105866;7;2524500;0.592307692
2105867;7;2524500;0.453846154
2105869;13;2524500;1.330769231
2105870;22;2524500;1.976923077
2105871;5;2524500;0.55
2105872;9;2524500;0.530769231
2105876;17;2543200;1.203846154
2105877;12;2524500;0.75
2105878;4;2524500;0.480769231
2105888;37;2524500;5.453846154
2105889;22;2524500;1.446153846
2105890;10;1954800;0.969230769
2105891;47;1782000;3.215384615
2105892;10;1144000;0.723076923
2105894;5;4245750;0.565384615
2105896;9;1944000;0.684615385
2105897;6;1944000;0.396153846
2105899;12;1782000;0.676923077
2106071;8;1980000;0.430769231
2107707;40;329000;9.923076923
2107829;50;3700000;3.784615385
2108812;63;14400000;9.376923077
2109004;17;3060000;0.942307692
2109823;51;23750000;3.342307692
2109824;22;8812500;1.238461538
2109982;455;50473500;27.66538462
2109983;379;12480000;22.50384615
2112324;12;326200;1.873076923
2112534;116;22712500;7.357692308
2112535;31;4305875;4.353846154
2112585;8;2376000;0.369230769
2112586;11;4160000;0.6
2112619;9;738000;0.596153846
2112752;2;792000;0.388461538
2113249;6;782000;0.423076923
2113313;7;768500;0.373076923
2113316;13;747500;0.523076923
2113318;10;780796;0.480769231
2113319;5;1191175;0.342307692
2113320;8;1168700;0.407692308
2113322;9;2203750;0.326923077
2113323;5;2335975;0.284615385
2113325;4;2335975;0.284615385
2113974;18;2524500;1.226923077
2113975;14;2524500;1.069230769
2113976;2;2524500;0.469230769
2113977;2;2524500;0.353846154
2113978;58;2524500;3.353846154
2113979;14;2524500;1.984615385
2114051;14;2524500;1.073076923
2114052;7;2524500;0.6
2114053;36;2524500;3.769230769
2114057;19;2524500;0.992307692
2115936;18;3129600;1.353846154
2115937;15;1008000;0.969230769
2115938;15;325125;1.919230769
2116763;6;1200000;0.35
2117870;56;112500;3.511538462
2117871;32;438750;2.569230769
2117872;7;162000;0.55
2117876;53;364500;3.896153846
2117877;50;1270175;5.846153846
2117958;19;112500;1.9
2117959;19;422500;1.180769231
2117965;35;1380625;1.834615385
