PRODUCT_ID;REAL_LINES;VOLUME;FREQUENCY
206507;19;477000;0.073076923
206647;19;220500;0.073076923
206648;49;306000;0.192307692
206649;17;476100;0.065384615
206651;9;188160;0.034615385
206652;39;306000;0.15
206654;19;477000;0.073076923
206658;10;245760;0.038461538
206659;36;212500;0.138461538
206660;32;476100;0.123076923
207137;8;283500;0.030769231
207311;7;28800;0.026923077
207312;6;28800;0.023076923
207320;31;114075;0.119230769
207321;37;120000;0.142307692
207322;46;157500;0.176923077
207323;50;120000;0.192307692
207324;18;157500;0.069230769
207325;23;114075;0.088461538
207334;3;168200;0.011538462
207336;9;168200;0.034615385
207337;8;163592;0.030769231
207340;16;168200;0.061538462
207341;5;162450;0.019230769
207342;11;168200;0.042307692
207700;50;250000;0.192307692
209378;25;1587;0.096153846
209713;11;5375000;0.053846154
211974;115;15264000;0.442307692
211977;33;15859250;0.126923077
211981;217;60000;0.834615385
212131;3;5720000;0.015384615
212190;15;2128000;0.057692308
213149;14;96000;0.053846154
213950;8275;176000;31.97307692
216360;98;480000;0.376923077
216361;124;588240;0.476923077
216362;123;1043460;0.473076923
216363;73;1054080;0.280769231
216364;64;1117854;0.246153846
216366;37;1661100;0.142307692
216379;29;428064;0.111538462
216380;40;563200;0.153846154
216381;25;520000;0.096153846
216386;9;1189888;0.034615385
216392;21;853325;0.080769231
216398;10;1427380;0.038461538
216432;28;543510;0.107692308
216433;49;561000;0.188461538
216435;301;607750;1.161538462
216437;97;480000;0.373076923
216703;740;531250;2.85
216704;335;531250;1.288461538
216705;167;1179750;0.642307692
216706;53;1248000;0.203846154
219013;22;1263188;0.084615385
219016;58;1645000;0.223076923
219032;26;2118540;0.1
219557;129;1364496;0.496153846
219559;36;2067884;0.138461538
220611;25;1916320;0.096153846
220630;37;632000;0.142307692
220929;453;1666000;1.742307692
221189;4;245000;0.015384615
221343;12;15972;0.046153846
224119;306;686000;1.176923077
224500;43;1326000;0.165384615
224613;24;2612992;0.092307692
224614;3;1942200;0.011538462
225386;1523;1102500;5.861538462
226423;41;8740;0.157692308
226881;42;2520000;0.161538462
226976;506;156000;1.95
228155;44;2816240;0.169230769
228342;247;2950750;0.95
228378;18;540000;0.069230769
229138;4299;384420;16.56153846
229817;4;3422250;0.015384615
229836;45;10799600;0.173076923
229842;42;4312000;0.161538462
229854;45;19903234;0.176923077
230515;254;1400560;0.980769231
230516;312;1822500;1.215384615
230517;201;3099600;1.546153846
230518;159;1435000;0.619230769
230519;255;1374416;0.980769231
230524;19;1386000;0.073076923
230525;23;2037750;0.088461538
230529;43;1455500;0.165384615
230604;111;3649800;0.426923077
230605;48;6523977;0.188461538
230935;64;1602888;0.246153846
232204;7;1710880;0.026923077
232221;9;3643350;0.034615385
232228;48;4144000;0.184615385
232234;2;1032214;0.007692308
232235;2;911423;0.007692308
232241;79;1143100;0.303846154
232244;91;46875;0.353846154
233656;45;3645;0.173076923
233859;18;3996000;0.069230769
233860;21;2737000;0.080769231
234199;28;13475;0.107692308
234235;28;4356;0.107692308
234430;125;1809500;0.488461538
234435;22;14629408;0.084615385
234588;84;2652000;0.323076923
236120;5156;24000;19.89230769
236121;92;12000;0.353846154
236122;154;150000;0.592307692
237309;96;1500000;0.373076923
237310;78;1837500;0.3
237311;418;2140000;1.611538462
237330;119;264000;0.457692308
237331;113;264000;0.434615385
237344;129;760500;0.5
237345;112;629176;0.430769231
237346;39;528000;0.15
237357;57;264000;0.219230769
237359;74;264000;0.288461538
237360;35;561000;0.134615385
237361;56;561000;0.215384615
237371;60;825000;0.230769231
237450;16;1602000;0.061538462
237711;9;84800;0.034615385
237739;17;3200;0.065384615
237740;11;9600;0.042307692
237741;13;14630;0.05
237742;12;27195;0.046153846
237744;71;85800;0.273076923
238159;309;1423520;1.188461538
238160;106;1397250;0.815384615
238161;3;1400000;0.011538462
238727;144;43920;0.553846154
238821;110;8379000;0.461538462
238822;110;882000;0.461538462
240915;26;225;0.1
241370;18;693000;0.069230769
242283;44;30000;0.169230769
242372;26;441000;0.1
243738;79;588000;0.303846154
243740;124;755568;0.476923077
243741;46;1296864;0.176923077
243742;79;2160000;0.303846154
243743;152;862500;0.584615385
243744;302;1453683;1.161538462
243745;9;1958208;0.034615385
243748;19;103125;0.076923077
243751;9;14000;0.034615385
246908;82;600000;0.315384615
247181;59;6635200;0.226923077
247356;11;259200;0.042307692
247951;14;516880;0.053846154
247952;89;518400;0.342307692
247953;65;1134000;0.25
247954;49;989740;0.188461538
247955;39;1738890;0.15
251532;23;219480;0.088461538
251705;124;2150469;0.476923077
251830;301;186702;1.161538462
251834;411;1440000;1.592307692
254685;6;1416590;0.023076923
254909;18;2320500;0.069230769
254915;11;4200000;0.042307692
256311;55;1557504;0.211538462
256312;231;1202940;0.9
258015;51;807300;0.196153846
258016;80;807300;0.307692308
258017;98;607500;0.376923077
258018;93;1645000;0.357692308
258019;59;1725000;0.226923077
258024;79;819000;0.303846154
258025;83;819000;0.323076923
258026;59;566538;0.226923077
258027;50;1163514;0.192307692
258028;24;1771000;0.092307692
258436;90;18506880;0.346153846
258790;20;2466750;0.076923077
259766;84;2175000;0.323076923
259768;3735;3176250;14.40769231
260347;484;1392020;1.865384615
260348;246;1360544;0.946153846
260349;498;1377585;1.915384615
260350;694;1846845;2.673076923
260351;339;1839292;1.303846154
260352;418;1846845;1.607692308
260353;266;1903356;1.023076923
260354;404;1423520;1.565384615
260355;358;1403184;1.376923077
260356;235;1411000;0.919230769
260357;20;1381875;0.076923077
260358;29;1458240;0.111538462
260359;71;1324188;0.546153846
260360;83;2520000;0.319230769
260361;64;1812720;0.253846154
260362;54;1824000;0.207692308
260363;39;1473250;0.153846154
260364;50;1749600;0.192307692
260365;41;1452660;0.157692308
260367;123;2749500;0.476923077
260395;216;1346604;0.846153846
260519;4;7319232;0.015384615
260525;21;3297864;0.080769231
260527;9;3159000;0.034615385
261394;2;9720000;0.007692308
262396;20;8192;0.076923077
262750;8;35475;0.030769231
263359;27;379561;0.103846154
263437;150;81250;0.576923077
263439;68;78125;0.261538462
265857;76;2500;0.292307692
266880;14;1056000;0.053846154
266884;18;528000;0.069230769
267720;44;6198500;0.169230769
267769;18;14112000;0.069230769
270560;11;6000000;0.042307692
271959;94;1568000;0.365384615
271961;64;528000;0.246153846
271963;36;264000;0.138461538
271964;21;273280;0.080769231
271965;47;264000;0.180769231
271979;25;547800;0.096153846
271982;75;528000;0.288461538
272073;50;2950750;0.192307692
272701;46;2793000;0.176923077
273118;261;500500;1.003846154
273124;286;15330000;1.1
273126;282;12390000;1.084615385
273383;62;4099200;0.238461538
273384;162;4144000;0.623076923
273385;30;3528889;0.115384615
273386;110;5106080;0.423076923
273662;55;1200000;0.211538462
274083;33;3750000;0.126923077
274086;157;4824000;0.603846154
274087;120;6440000;0.461538462
274558;9;624000;0.034615385
274559;6;320000;0.023076923
274560;12;624000;0.046153846
274561;5;320000;0.019230769
274562;11;624000;0.042307692
274564;9;320000;0.034615385
274565;9;624000;0.034615385
274566;9;696000;0.034615385
274567;11;816000;0.042307692
274568;11;912000;0.042307692
274570;5;160000;0.019230769
274591;3;624000;0.011538462
274596;14;840000;0.053846154
274610;10;1128000;0.038461538
274614;8;840000;0.030769231
274942;11;825000;0.042307692
274944;40;1020000;0.153846154
274945;51;825000;0.196153846
274946;308;1020000;1.184615385
274947;228;1122000;0.876923077
274948;252;998250;0.969230769
274949;184;1017600;0.707692308
274950;34;880000;0.134615385
279346;109;28000;0.419230769
279660;24;1600000;0.092307692
281862;185;143585;0.711538462
281871;5;625000;0.019230769
281892;43;7960000;0.165384615
282140;203;735000;0.788461538
282188;256;10000;0.984615385
282264;10;520625;0.076923077
282265;15;468000;0.057692308
282277;1;2472500;0.003846154
282278;2;3456024;0.007692308
282286;204;400400;0.784615385
282287;228;1422000;0.876923077
282288;148;376992;0.569230769
282289;163;1440000;0.626923077
282290;63;348075;0.242307692
282291;98;388542;0.376923077
282292;72;532539;0.276923077
282293;39;337365;0.15
282294;49;1019304;0.188461538
282295;40;1316250;0.153846154
282297;5;1316250;0.019230769
282299;3927;434600;15.10384615
282301;3222;424000;12.39230769
282302;1283;274176;4.938461538
282306;527;400000;2.030769231
282309;438;600000;1.688461538
282311;1476;1080000;5.684615385
282319;3;2261000;0.011538462
282341;696;312500;2.676923077
282834;19;1124640;0.073076923
282837;7;378000;0.026923077
282987;45;975375;0.173076923
282989;22;2660000;0.084615385
283506;87;528000;0.334615385
283507;3078;15834000;12.03846154
283508;60;14326000;0.230769231
283512;188;480000;0.726923077
283595;12;1282500;0.046153846
283635;15;568750;0.057692308
283636;30;568750;0.115384615
283637;43;568750;0.165384615
283638;21;1261568;0.080769231
283870;124;204000;0.476923077
283871;79;559625;0.323076923
284238;54;3748250;0.211538462
284239;51;3748250;0.196153846
284241;39;4600000;0.15
284242;30;2137500;0.115384615
284243;25;1890000;0.096153846
284248;58;3520000;0.223076923
284260;120;9600000;0.923076923
284511;217;2500000;0.834615385
284554;75;54000;0.288461538
284814;105;4522000;0.403846154
284816;28;5510000;0.107692308
284891;50;1504000;0.192307692
284978;353;2500400;1.361538462
285486;5;1226400;0.019230769
285488;36;68000;0.138461538
285493;8;100000;0.030769231
285494;106;24500;0.407692308
285521;9;3622500;0.034615385
285609;39;3026800;0.153846154
285709;755;1904000;2.911538462
285710;150;2240000;0.576923077
285712;147;5040000;0.565384615
285713;349;5950000;2.692307692
285714;140;4836000;0.538461538
285715;43;4500000;0.165384615
285716;83;9500000;0.319230769
285718;260;540000;1.003846154
285720;232;3795000;1.784615385
285721;158;4800000;0.607692308
285722;66;5880000;0.253846154
285723;17;9000000;0.065384615
285724;82;3447968;0.315384615
285809;43;54000;0.165384615
285810;47;67500;0.180769231
286101;141;4158000;0.542307692
286102;9;6037500;0.034615385
286107;21;8400000;0.080769231
286794;391;112500;1.507692308
286797;25;2849000;0.1
286799;236;4368000;0.907692308
286800;606;4244520;2.330769231
286801;52;4144000;0.2
286802;391;5360000;1.503846154
286804;68;4389000;0.261538462
286805;58;4144000;0.223076923
287133;26;480000;0.1
287134;50;536000;0.192307692
287443;5;2500000;0.019230769
288312;874;1320000;3.365384615
288313;277;2886000;1.069230769
290005;54;1008000;0.207692308
290011;92;1008000;0.353846154
290014;97;1008320;0.373076923
290015;87;1873125;0.342307692
290029;85;1064000;0.326923077
290030;93;1064000;0.357692308
290031;90;1064000;0.346153846
290032;99;1008000;0.380769231
290033;47;982800;0.180769231
290034;46;982800;0.176923077
290062;73;945000;0.280769231
290063;92;1998000;0.353846154
290067;141;1998000;0.546153846
290068;130;2042400;0.503846154
290072;143;2016000;0.55
290131;44;1873125;0.169230769
290161;49;1998000;0.188461538
290181;44;2094400;0.169230769
290182;65;2072000;0.253846154
290183;64;2201500;0.246153846
293423;11;297000;0.042307692
293424;20;411600;0.076923077
293429;18;297000;0.069230769
293430;23;472500;0.088461538
293435;16;297000;0.061538462
293440;24;386370;0.092307692
293450;22;840000;0.084615385
293454;3;668250;0.011538462
293456;18;718725;0.069230769
293464;9;608000;0.034615385
293465;18;864000;0.069230769
295161;7;468000;0.026923077
295412;13;65000;0.05
296039;31;14175000;0.119230769
298499;64;2072000;0.246153846
298500;54;2072000;0.207692308
298510;71;2002104;0.273076923
299937;4;2755200;0.015384615
302572;8;169000;0.030769231
302754;423;512000;1.626923077
304004;11;21312000;0.042307692
304012;79;1497088;0.303846154
304016;11;884988;0.042307692
304021;29;1596276;0.111538462
304022;30;1596276;0.115384615
304023;20;1596276;0.076923077
304024;27;1523200;0.103846154
304033;22;7133184;0.084615385
304051;12;663000;0.046153846
304052;21;858126;0.080769231
304054;27;3018625;0.103846154
304067;27;2693250;0.103846154
304073;21;839868;0.080769231
304114;51;21005280;0.196153846
304115;88;1602540;0.338461538
304134;103;805500;0.4
304138;36;1462860;0.138461538
304139;90;1509300;0.346153846
304140;27;1582875;0.103846154
304141;87;1582875;0.334615385
304150;26;7159230;0.1
304151;85;7634250;0.326923077
304152;42;8955150;0.192307692
304155;41;6999993;0.157692308
304164;30;5985450;0.115384615
304171;91;576000;0.35
304172;36;1537650;0.138461538
304174;197;1800000;0.761538462
304175;101;5478840;0.388461538
304176;14;5382000;0.053846154
304183;45;5406750;0.173076923
304190;72;3235134;0.276923077
304193;29;2109450;0.111538462
304194;29;2167200;0.111538462
304195;112;1797780;0.876923077
304196;19;846000;0.073076923
304197;40;846000;0.153846154
304198;52;894504;0.2
304268;15;3432000;0.057692308
304285;13;607500;0.05
304495;332;4610400;1.276923077
304529;73;533262;0.280769231
304531;6;535458;0.023076923
304741;41;212000;0.157692308
304792;35;599256;0.134615385
304793;20;1213128;0.076923077
304794;16;960000;0.061538462
304805;26;10530000;0.1
304807;24;11664000;0.092307692
304884;8;259160;0.030769231
304889;7;520000;0.026923077
304899;21;45500;0.080769231
304900;47;45500;0.180769231
304901;31;32000;0.119230769
304902;38;45500;0.146153846
304903;145;120000;0.557692308
304904;31;120000;0.119230769
304907;15;120000;0.057692308
304908;111;120000;0.426923077
304910;205;120000;0.788461538
304912;75;120000;0.288461538
304914;79;120000;0.303846154
304916;267;600000;1.026923077
304917;35;204000;0.134615385
304920;79;204000;0.303846154
304923;273;198000;1.05
304924;87;320000;0.334615385
304925;84;304000;0.323076923
304926;27;78125;0.103846154
304927;265;304000;1.019230769
304928;76;320000;0.292307692
304929;71;78125;0.273076923
304931;254;475000;0.976923077
304932;53;368000;0.203846154
304933;59;368000;0.226923077
304934;19;368000;0.073076923
304935;168;368000;0.646153846
304936;30;368000;0.115384615
304937;91;352000;0.35
304938;415;654500;1.596153846
304939;239;1584000;0.919230769
304983;535;126000;2.057692308
304984;759;344250;2.934615385
304986;46;699050;0.176923077
304988;61;478800;0.234615385
304989;68;478800;0.261538462
305014;45;72000;0.173076923
305015;45;72000;0.173076923
305016;31;72000;0.119230769
305017;57;72000;0.219230769
305019;50;300000;0.192307692
305050;13;168000;0.05
305052;32;84000;0.123076923
305055;35;56000;0.134615385
305057;27;64000;0.103846154
305059;89;140800;0.342307692
305448;58;131250;0.223076923
305539;166;8963250;0.642307692
305541;373;8934750;1.434615385
305542;1996;96148;7.692307692
305698;395;1645000;1.534615385
305854;64;2632000;0.25
305855;47;2856000;0.180769231
305856;10;2796500;0.038461538
305857;32;2632000;0.126923077
305858;120;2632000;0.461538462
305859;65;2632000;0.257692308
305860;29;2632000;0.111538462
305903;213;1942500;0.819230769
305904;23;811377;0.088461538
305909;4;1316000;0.015384615
305910;327;703125;1.257692308
305939;44;1434880;0.173076923
306050;14;1134375;0.053846154
306051;27;1152000;0.103846154
306079;12;561495;0.046153846
306092;23;550220;0.088461538
307050;15;168000;0.057692308
307188;6;2403375;0.023076923
308856;23;4144000;0.088461538
308859;33;3818400;0.126923077
308860;6;4296768;0.023076923
308917;1;1557400;0.015151515
308976;318;153125;1.223076923
311417;9;164160;0.034615385
312139;211;2400000;0.815384615
312141;85;3780000;0.330769231
312361;2538;2204000;9.803846154
312362;64;2204000;0.25
312363;1083;2850000;4.2
312365;101;6000000;0.388461538
312371;902;1144800;3.473076923
312373;531;3180000;2.046153846
312374;61;6000000;0.234615385
312632;44;4352900;0.169230769
312633;28;5824000;0.107692308
312634;36;5612976;0.138461538
312635;35;5841024;0.134615385
312638;16;8769600;0.061538462
314128;24;7579650;0.092307692
314129;30;7823400;0.115384615
314145;96;10014280;0.369230769
314146;277;10319985;1.065384615
314147;307;8379000;1.184615385
314148;224;17640000;0.865384615
314149;150;15458590;1.153846154
314253;2;3979400;0.007692308
314303;14;336000;0.053846154
314481;17;612500;0.065384615
314510;56;25821640;0.215384615
314685;19;19740875;0.073076923
315673;516;263670;1.996153846
315675;29;450996;0.111538462
315679;13;168000;0.05
315730;80;2232000;0.307692308
315731;109;1836800;0.419230769
315732;44;2402500;0.169230769
315733;99;2480000;0.380769231
315735;32;1801875;0.123076923
315737;56;1820160;0.215384615
315742;39;3215616;0.15
315743;27;2210736;0.103846154
315744;38;2201600;0.146153846
315745;19;1830240;0.073076923
315746;53;1775871;0.203846154
315752;21;1797336;0.080769231
315756;16;1853856;0.061538462
315763;23;2659676;0.088461538
315764;32;2006900;0.123076923
315766;14;2006900;0.053846154
315770;19;2006900;0.073076923
315777;8;2458115;0.030769231
315779;4;2182114;0.015384615
315938;184;1584000;1.415384615
315939;318;1565600;1.234615385
315940;90;1824480;0.346153846
324916;4;2261000;0.019230769
326043;127;508266;0.488461538
327150;6;8000;0.023076923
327151;6;240000;0.023076923
329658;35;617500;0.134615385
330047;25;166950;0.096153846
330166;54;11592;0.207692308
330170;50;2700;0.196153846
331418;6;2178000;0.023076923
331544;49;2123920;0.188461538
331545;25;2093184;0.096153846
331546;63;1663800;0.242307692
331547;34;1677900;0.130769231
331549;19;1663800;0.080769231
331550;51;2152720;0.196153846
331552;55;2400000;0.211538462
331553;1;1960000;0.003846154
331618;199;1614375;0.765384615
331619;98;2437500;0.753846154
331620;101;1554000;0.388461538
331702;75;242000;0.288461538
331722;34;585000;0.130769231
331843;41;107568;0.157692308
331844;52;136114;0.2
331846;69;437988;0.265384615
332023;16;476000;0.061538462
332061;43;696540;0.165384615
332062;83;798765;0.319230769
332063;59;727584;0.226923077
332065;103;1419600;0.411538462
332066;178;708400;0.684615385
332067;107;815100;0.411538462
332069;135;1430784;0.519230769
332070;350;1396533;1.353846154
332071;245;1282500;0.942307692
332073;423;1522384;1.630769231
332074;312;1282500;1.2
332076;268;1596000;1.030769231
332089;31;678375;0.119230769
332097;51;2250000;0.196153846
332098;45;1328385;0.173076923
333032;45;23463000;0.173076923
333312;4;18718105;0.019230769
333315;17;2019253;0.065384615
333433;36;875000;0.138461538
333434;39;1270500;0.15
333435;23;3037500;0.088461538
333477;22;42875;0.084615385
333629;37;21125;0.142307692
335506;287;2280000;1.103846154
335507;101;1963500;0.388461538
335508;14;1980000;0.107692308
335643;69;3328000;0.265384615
335673;73;2079000;0.280769231
335674;85;1935000;0.326923077
335675;121;1263500;0.465384615
335676;164;2444000;0.634615385
335677;68;3567096;0.261538462
335678;99;4417875;0.380769231
335679;67;2562500;0.261538462
335680;91;2904000;0.35
335681;113;3600000;0.434615385
335683;55;1980000;0.211538462
335684;86;2652000;0.330769231
335688;73;3876600;0.280769231
335692;58;4284000;0.223076923
335694;58;6205875;0.223076923
335698;36;6786000;0.138461538
336548;3186;80500;12.28076923
336549;4056;90625;15.62307692
336550;567;82500;2.180769231
336551;3564;93750;13.73076923
336552;121;130500;0.465384615
336553;123;293625;0.473076923
336554;74;293625;0.284615385
336643;20;442975;0.076923077
336645;111;619500;0.426923077
336646;50;6000000;0.192307692
336831;24;350000;0.092307692
337111;1839;225000;7.080769231
337295;245;37740000;0.942307692
337378;367;200000;1.415384615
337812;253;962500;0.992307692
337919;176;42688;0.676923077
338348;3;319950;0.011538462
338352;15;369000;0.057692308
338355;7;580650;0.026923077
338357;20;272550;0.076923077
338360;15;252010;0.057692308
338362;17;604350;0.065384615
338711;222;1008000;0.853846154
338924;11;665412;0.042307692
339129;14;1201560;0.053846154
339130;14;2830100;0.053846154
339267;26;3180000;0.1
339269;34;1145988;0.130769231
339270;20;2643750;0.076923077
339271;24;3699200;0.096153846
339273;19;2764554;0.073076923
339350;9;2128000;0.034615385
339351;11;2052000;0.042307692
339352;37;1980000;0.142307692
339354;54;2105600;0.207692308
339782;439;600600;1.688461538
339783;36;626175;0.138461538
339786;90;1528416;0.346153846
340228;116;2940000;0.446153846
340230;519;3131100;1.996153846
340231;391;3087000;1.503846154
340232;1300;3360000;5.007692308
340233;90;3087000;0.346153846
340234;206;3131100;0.792307692
340427;5;3000;0.019230769
340602;41;12491360;0.157692308
340806;35;270900;0.134615385
341429;340;336000;1.323076923
341528;51;4000;0.196153846
341529;305;8000;1.173076923
341530;28;10000;0.107692308
343100;106;128000;0.407692308
345070;14;672000;0.053846154
345232;17;20250;0.065384615
346291;29;6250;0.111538462
349862;33;2000;0.126923077
352945;31;910000;0.119230769
354615;10;35378;0.038461538
355409;173;521520;0.665384615
355410;354;320000;1.365384615
355411;56;744600;0.215384615
358562;8;63375;0.030769231
359279;31;20000;0.119230769
359648;19;238000;0.076923077
360055;363;1036000;1.4
360058;55;1462000;0.211538462
360485;159;1050000;0.611538462
360486;507;1193500;1.957692308
360643;11;2019600;0.042307692
360644;39;1400000;0.15
360650;20;2308500;0.076923077
360656;30;2278125;0.115384615
360930;26;1056000;0.1
361452;36;36000;0.138461538
361581;253;13338000;0.973076923
361788;13;4237520;0.05
361908;222;7128000;0.853846154
362096;352;1368000;1.357692308
362169;8;24440625;0.030769231
362174;31;528125;0.119230769
362309;46;3696000;0.176923077
363951;34;7614000;0.130769231
364641;17;9600;0.065384615
365495;24;6284250;0.092307692
365598;18;7128000;0.103846154
365807;10;1020000;0.038461538
365808;44;675000;0.169230769
365809;44;1267500;0.169230769
365810;35;720000;0.134615385
365811;56;1020000;0.215384615
365813;184;3696550;0.707692308
365814;588;3390660;2.265384615
365815;99;803250;0.380769231
365858;20;12250;0.076923077
365861;25;15125;0.096153846
365874;20;1300000;0.076923077
365944;476;14742000;1.830769231
366126;192;2500;0.738461538
366162;49;4500;0.188461538
366228;34;6000;0.130769231
366239;19;12250;0.073076923
368222;98;1056000;0.376923077
368742;164;3987625;0.630769231
368743;63;3878375;0.242307692
369054;37;142200;0.142307692
369055;107;125625;0.411538462
369097;139;165888;0.534615385
369225;24;95680;0.092307692
369226;9;317016;0.034615385
369309;20;1650000;0.076923077
369624;333;2214072;1.280769231
369626;166;2059980;1.276923077
369627;168;2021760;0.646153846
369638;249;6895824;0.957692308
369639;422;7482000;1.623076923
369640;229;9443850;0.880769231
369641;309;7670000;1.211538462
369643;250;7239309;1.923076923
369644;86;791685;0.330769231
369645;39;750000;0.15
369646;155;1377000;0.596153846
369647;21;2176680;0.080769231
369648;15;5184504;0.057692308
369649;113;4395300;0.434615385
369655;347;5342400;1.338461538
369656;330;1497088;1.269230769
369657;116;720000;0.453846154
369658;811;2620800;3.134615385
369659;589;5398830;2.273076923
369660;71;4144000;0.273076923
369661;67;1512000;0.257692308
369662;13;2685760;0.05
369663;37;5300736;0.142307692
369664;106;3511300;0.407692308
369668;113;3996000;0.446153846
369670;12;5819500;0.046153846
369671;37;7365363;0.142307692
369674;33;7508448;0.126923077
369675;950;2382600;3.673076923
369676;463;3582000;1.792307692
369677;76;5003880;0.296153846
369681;23;911400;0.088461538
369685;2337;1625000;18.05384615
